idx,knowcode
30928,307501
30932,306401
30934,812301
30935,511402
30946,14103
30948,155305
30953,231401
30954,134302
30956,134101
30958,213001
30962,621401
30970,221401
30971,306903
30978,140601
30980,22103
30981,531501
30982,133101
30985,812301
30986,31101
30987,231301
30988,307601
30996,29902
31001,24101
31003,413201
31006,413201
31010,623002
31016,221301
31018,140601
31024,814001
31026,813201
31037,522101
31046,12101
31048,140401
31056,863101
31062,901401
31063,612501
31068,701101
31079,140701
31081,612501
31085,303002
31089,134302
31092,833001
31097,512102
31101,31101
31104,705901
31113,140401
31117,12101
31125,13203
31128,29401
31133,23201
31134,705902
31138,155303
31148,306201
31149,29901
31154,140306
31157,623001
31163,23301
31166,302001
31172,873101
31179,301107
31180,33202
31188,871101
31190,817101
31194,304003
31196,306502
31199,306901
31200,23101
31205,22201
31206,151108
31208,550101
31216,158501
31217,301301
31224,811601
31228,702201
31231,306501
31236,155106
31240,29903
31242,306101
31249,306902
31258,531401
31259,871101
31261,521303
31279,33201
31281,151105
31282,815001
31283,621101
31285,824101
31288,23101
31290,622304
31292,522101
31294,303001
31295,306401
31299,621101
31302,307301
31303,531701
31305,134302
31306,32501
31310,301401
31317,31501
31320,705902
31322,307301
31323,511401
31325,612501
31327,306904
31336,550101
31337,305001
31346,882201
31347,307301
31364,306501
31367,306901
31375,140304
31379,306301
31389,824101
31391,882201
31396,884201
31406,303002
31407,133205
31410,521304
31411,158201
31414,305001
31416,307501
31425,306901
31427,531201
31431,306101
31433,140701
31436,306101
31440,841101
31442,307601
31452,306903
31460,621901
31465,140204
31471,611001
31472,140304
31474,901401
31477,704001
31481,29902
31482,511301
31483,133101
31487,13203
31489,155401
31491,231301
31502,23201
31504,812301
31505,302001
31509,622101
31512,301102
31515,304003
31516,307501
31517,621201
31518,511401
31526,881101
31534,301401
31537,214301
31553,531501
31576,413202
31578,811201
31599,613001
31603,416301
31606,306903
31610,131201
31622,413202
31633,621101
31643,704001
31644,140602
31647,307401
31656,704001
31660,811101
31663,231201
31667,811501
31671,611001
31682,531201
31688,155501
31689,415201
31692,531701
31695,221301
31700,511101
31702,23101
31705,420101
31713,823301
31718,306201
31721,420202
31727,140701
31730,33201
31731,140204
31732,306902
31733,812401
31738,824101
31743,22103
31750,304003
31769,413202
31770,303001
31773,623001
31777,140304
31780,415501
31789,306701
31790,811901
31795,133204
31799,29902
31802,301101
31805,155306
31808,250201
31810,221201
31814,882201
31817,621102
31818,221401
31826,31102
31832,140306
31833,134101
31836,621101
31837,612501
31848,884201
31852,13202
31857,133901
31861,511502
31865,811201
31866,29202
31869,221401
31874,307101
31875,153101
31876,522101
31877,140701
31886,811101
31888,623001
31897,140101
31903,863101
31904,884201
31907,140701
31913,413201
31914,531501
31915,301112
31917,812301
31918,13202
31922,307401
31929,13305
31934,307501
31935,140601
31944,623002
31945,531201
31950,240102
31954,29903
31962,140701
31970,511501
31974,306904
31979,221201
31983,414201
31986,621401
32002,151102
32004,550101
32009,155102
32013,301110
32015,307501
32017,212201
32022,622304
32027,32501
32038,306201
32041,24203
32046,304003
32048,153201
32051,221401
32057,812301
32066,306401
32067,306401
32069,23401
32071,414303
32077,302001
32079,154101
32082,221201
32092,511101
32095,304003
32121,153202
32136,702701
32140,521303
32147,14103
32154,531101
32157,541301
32162,303001
32169,511101
32176,140401
32185,155305
32188,212301
32191,214201
32195,415301
32196,306501
32197,158401
32204,140206
32207,23401
32209,140204
32210,134102
32216,213001
32217,811901
32220,835101
32226,531201
32228,301113
32230,231201
32231,531701
32238,824101
32246,33202
32247,822301
32248,811501
32262,31302
32263,23301
32264,623001
32265,122104
32269,511401
32277,512301
32279,511402
32286,307101
32289,811901
32290,155501
32297,621403
32299,511502
32313,306401
32319,221201
32323,420402
32326,413101
32329,512301
32335,155305
32337,511501
32341,414201
32344,885101
32346,420403
32349,531201
32350,231301
32352,301301
32354,882201
32356,29202
32357,306502
32358,301112
32361,136001
32363,812301
32364,306501
32366,420202
32372,531301
32374,231201
32376,214201
32389,31501
32397,814001
32400,420402
32403,151108
32404,621101
32411,213001
32418,250201
32424,140601
32435,155306
32443,215105
32444,29903
32451,413202
32457,901401
32458,31501
32460,155306
32462,303001
32464,611001
32474,814001
32477,814001
32479,306502
32481,882201
32492,306701
32493,155305
32507,29401
32509,623002
32510,824101
32511,301103
32522,901401
32526,240102
32531,811901
32532,301103
32533,31102
32534,702601
32539,302001
32540,705101
32546,871101
32547,612501
32548,531101
32557,212301
32558,812301
32567,812301
32576,158401
32578,140306
32585,621403
32591,13201
32595,307401
32598,23401
32608,531101
32613,307301
32619,512301
32628,31101
32635,301102
32643,110104
32648,31101
32649,110105
32651,531701
32653,823301
32658,153105
32659,23201
32663,23401
32669,155306
32672,871201
32673,884101
32674,221201
32678,701501
32684,301103
32685,414701
32691,22201
32693,420301
32699,303001
32706,701501
32708,420101
32720,213001
32723,153202
32724,306502
32726,307301
32733,621102
32746,414201
32754,306401
32756,306701
32758,623001
32762,29901
32763,701501
32764,157101
32765,31501
32775,823301
32776,621201
32782,702601
32784,624201
32788,413101
32789,882201
32791,811501
32795,306901
32796,303001
32799,306101
32805,23301
32806,153102
32807,140306
32815,306502
32818,140501
32819,22103
32831,307501
32835,521304
32838,303001
32840,133205
32841,140401
32851,415501
32852,841101
32855,413201
32863,110105
32864,812901
32868,611001
32870,158402
32876,134302
32879,23401
32883,822301
32885,420401
32888,413101
32893,31302
32896,623002
32898,140401
32909,702201
32924,811201
32925,23401
32926,301108
32934,153102
32941,158201
32943,155106
32950,413101
32955,29902
32957,863101
32959,28101
32960,831101
32964,306501
32967,155102
32968,621201
32969,29903
32970,33202
32973,140602
32978,705901
32982,531501
32985,29501
32987,701501
32990,151107
32991,521304
33002,305001
33003,811901
33018,140501
33024,621101
33032,221201
33050,29903
33057,511402
33058,884201
33060,307301
33068,240101
33072,306401
33073,134102
33078,420101
33080,306902
33081,702601
33087,623002
33089,702401
33095,301112
33097,882101
33099,155102
33102,415501
33104,140204
33107,531401
33108,415501
33109,31101
33121,153105
33126,23101
33127,853101
33128,140101
33133,134302
33138,705902
33144,702301
33145,306901
33147,214201
33156,704001
33164,302001
33165,306902
33173,511501
33177,16101
33178,155102
33183,702601
33184,822301
33195,23301
33197,705901
33203,28101
33204,623002
33206,871101
33208,13203
33222,140601
33227,212201
33228,621401
33231,140204
33249,23201
33252,307601
33261,23101
33262,811201
33264,301401
33276,158402
33278,622101
33280,812301
33281,231201
33288,110105
33289,301101
33293,511101
33298,155501
33299,31501
33303,863101
33311,531401
33312,413202
33314,884101
33316,306201
33319,307301
33324,305001
33331,23301
33336,611001
33337,140205
33339,140601
33341,811101
33343,306902
33344,306401
33346,23301
33356,303001
33360,301401
33361,531401
33364,158402
33370,31501
33371,612501
33372,307601
33375,29202
33376,140501
33403,531201
33405,701601
33406,140501
33407,531601
33410,306601
33412,151102
33413,140601
33414,812401
33415,531701
33416,140701
33417,24404
33427,153102
33429,157101
33430,823301
33431,306904
33435,531101
33439,213001
33453,110105
33455,212301
33464,511402
33471,33201
33472,611001
33474,621201
33479,23101
33496,231301
33497,306601
33501,306101
33503,305001
33507,306903
33509,413201
33512,158402
33515,420101
33523,305001
33525,816103
33527,140304
33531,134102
33537,31501
33548,413201
33550,140304
33554,140304
33556,550101
33557,622201
33562,511501
33563,29903
33576,512301
33577,29903
33578,140101
33590,133901
33591,122301
33598,511502
33602,301401
33617,511101
33624,621402
33630,22201
33633,612201
33634,155102
33636,881101
33637,305001
33644,413202
33645,512301
33650,621201
33651,415301
33652,140501
33655,301111
33656,33201
33661,303001
33665,621101
33666,110104
33670,301103
33672,531601
33673,231401
33680,705201
33684,521304
33685,23101
33686,110105
33691,13203
33694,22103
33695,612501
33700,881201
33702,420301
33703,33201
33709,531501
33716,511401
33718,307601
33719,140306
33722,511501
33728,621201
33732,306201
33733,702101
33737,811201
33741,621403
33748,306201
33749,621403
33754,301301
33755,701101
33757,301107
33761,33201
33764,155501
33769,134102
33771,307601
33777,240201
33778,240201
33779,301401
33786,301102
33790,702101
33808,133101
33810,155501
33811,213001
33812,413201
33815,704001
33816,824101
33818,621201
33819,541301
33833,158401
33838,151105
33843,306201
33845,416203
33848,306601
33849,155303
33850,29401
33864,301110
33871,301108
33881,420301
33883,250201
33893,231201
33902,303002
33906,702201
33908,702301
33909,832201
33915,512301
33918,811601
33919,621101
33922,531501
33923,306901
33924,25402
33925,531501
33926,413101
33938,621403
33939,531601
33943,301110
33944,301110
33955,158401
33957,621102
33958,306201
33959,140401
33968,306301
33971,140701
33972,306701
33974,31101
33975,814001
33979,414703
33983,305001
33992,863101
33993,155305
33996,140301
34004,302001
34005,621201
34010,812301
34011,415201
34012,705902
34014,415201
34019,132002
34021,702201
34023,22201
34037,155305
34039,140701
34041,413202
34045,621201
34053,140101
34056,134102
34061,29901
34062,110104
34068,23301
34069,621401
34080,872101
34090,13202
34108,307101
34109,29901
34112,306701
34113,140206
34114,33201
34115,134101
34116,511302
34117,221301
34121,705901
34122,622201
34136,415501
34137,521304
34141,622101
34144,23201
34145,413101
34149,821201
34155,212101
34167,31501
34169,140701
34170,522201
34173,531301
34180,301103
34184,306902
34187,621201
34188,153201
34190,511301
34206,301111
34208,511302
34209,816103
34210,420401
34214,307301
34219,110105
34228,110104
34239,531201
34242,702301
34247,420202
34250,612201
34255,811101
34256,702201
34259,622101
34275,33202
34282,521303
34301,231201
34304,301301
34309,221301
34313,415101
34316,702201
34318,301101
34324,158201
34330,158201
34336,306301
34338,621101
34340,414201
34346,307101
34347,511502
34353,221301
34359,701501
34364,140401
34365,29401
34368,122301
34379,23201
34381,531301
34387,531601
34393,811101
34397,414201
34398,221301
34400,134102
34403,624101
34407,612201
34408,140602
34410,511301
34413,705902
34416,414703
34424,212301
34428,13202
34429,811101
34432,416501
34434,701601
34436,158201
34437,158401
34440,140601
34441,882201
34447,811201
34451,13203
34452,702501
34453,702201
34456,813101
34457,232901
34459,306601
34460,158402
34464,307101
34469,302001
34477,413102
34483,307401
34489,511501
34490,13203
34492,531601
34508,159104
34515,511301
34518,13202
34519,240102
34521,306601
34524,531601
34525,122104
34526,240101
34538,816103
34557,122301
34558,31501
34571,522101
34572,156201
34574,133101
34577,512301
34589,24203
34590,14103
34591,212901
34593,307401
34594,33201
34596,531601
34601,512301
34607,306701
34610,307101
34617,511501
34623,511402
34633,621201
34634,155106
34635,232901
34642,621101
34645,841101
34648,612201
34649,153202
34650,158201
34652,33201
34662,702601
34663,541101
34668,306401
34673,31501
34686,250201
34689,812901
34691,302001
34692,621201
34696,140701
34698,511301
34700,221201
34708,153202
34722,814001
34725,29903
34728,841101
34731,232901
34734,306901
34738,306401
34740,511502
34743,622201
34745,621102
34747,621102
34751,140701
34756,306901
34761,306701
34762,23301
34782,531601
34783,611001
34794,13202
34796,415502
34798,14103
34804,32101
34810,511402
34816,511201
34830,704001
34833,871101
34835,155303
34839,306601
34840,622101
34849,153202
34850,155401
34854,814001
34865,816103
34866,140501
34871,532401
34883,531701
34904,122301
34913,621101
34915,871101
34920,705901
34937,140306
34938,23301
34941,532401
34943,110105
34948,23401
34950,622304
34951,306301
34961,531701
34988,623002
34994,23401
34995,415501
34997,420401
35001,812901
35014,853201
35015,511402
35020,110104
35026,306301
35042,621101
35046,701701
35047,871101
35051,23301
35053,151102
35056,155301
35064,621101
35065,621401
35074,622304
35075,622201
35084,240101
35086,704001
35090,133101
35091,158201
35095,155301
35096,110105
35097,702501
35098,13401
35100,307401
35101,110104
35102,153202
35104,33201
35108,705902
35112,31102
35116,140301
35124,33202
35126,811201
35128,153202
35132,140306
35137,33201
35142,811201
35152,153202
35158,158201
35159,306301
35169,29901
35178,140501
35186,702201
35189,29901
35190,622304
35191,307401
35192,158201
35193,705902
35194,140501
35195,29401
35207,702201
35213,705902
35214,541101
35215,158201
35223,31101
35226,155303
35229,155303
35231,811201
35235,702201
35236,140206
35240,155303
35241,29401
35244,833001
